PersonID,registered,party_reg,vote_intent,right_track,rcv_familiarity,most_important_issue,rcv_difficulty,ideo_self_id,education,age_cat,gender,borough,method_combined,morales_combined,stringer_combined,wiley_combined,garcia_combined,adams_combined,donovan_combined,yang_combined,other_combined,impact_of_rcv_exp,race,age_weight,gender_weight,edu_weight,boro_weight,race_weight,weight,age,morales,stringer,wiley,garcia,adams,donovan,yang,other
322,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Crime,Easy,Moderate,Four-year college graduate (bachelors degree),65+,Male,Brooklyn,Vote early in-person,Not Ranked,Not Ranked,Not Ranked,2,1,3,5,Not Ranked,No change,Black,4,2,2,2,3,0.942190693,2,,,,2,1,3,5,
552,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Crime,Easy,Moderate,Graduate or professional degree,65+,Male,Manhattan,Vote early in-person,Not Ranked,Not Ranked,4,3,1,2,Not Ranked,Not Ranked,Much less likely,Hispanic,4,2,3,3,2,0.765808155,2,,,4,3,1,2,,
447,Yes,The Democratic party,I have already voted,Not sure,Moderately familiar,COVID-19/coronavirus,Hard,Somewhat liberal or progressive,"Some college, but no degree",65+,Female,Queens,Vote early in-person,Not Ranked,3,Not Ranked,1,2,4,Not Ranked,Not Ranked,No change,White,4,1,1,4,1,1.36353972,2,,3,,1,2,4,,
625,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Hard,Moderate,Graduate or professional degree,65+,Male,Manhattan,Vote by absentee ballot,Not Ranked,3,Not Ranked,1,5,Not Ranked,2,Not Ranked,Much more likely,Other,4,2,3,3,5,0.530826998,2,,3,,1,5,,2,
977,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Education/Schools,Hard,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Manhattan,Vote early in-person,Not Ranked,2,4,1,Not Ranked,3,Not Ranked,Not Ranked,Somewhat more likely,White,4,1,3,3,1,0.796887942,2,,2,4,1,,3,,
266,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Education/Schools,Very easy,Very liberal or progressive,"Some college, but no degree",35-54,Female,Brooklyn,Vote early in-person,5,Not Ranked,1,3,Not Ranked,2,Not Ranked,Not Ranked,Somewhat more likely,White,2,1,1,2,1,1.057039991,1,5,,1,3,,2,,
718,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Very easy,Somewhat conservative,"Some college, but no degree",35-54,Male,Manhattan,Vote early in-person,5,Not Ranked,Not Ranked,4,1,Not Ranked,Not Ranked,2,Somewhat more likely,White,2,2,1,3,1,0.987372377,1,5,,,4,1,,,2
297,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Crime,Easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Female,Queens,Vote by absentee ballot,Not Ranked,2,3,Not Ranked,1,4,Not Ranked,Not Ranked,No change,Hispanic,4,1,1,4,2,1.370012082,2,,2,3,,1,4,,
750,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Male,Queens,Vote by absentee ballot,Not Ranked,Not Ranked,2,4,1,Not Ranked,3,Not Ranked,Much more likely,White,4,2,1,4,1,1.304169144,2,,,2,4,1,,3,
583,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Housing,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Vote by absentee ballot,2,3,1,4,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,White,2,1,2,3,1,0.734903989,1,2,3,1,4,,,,
719,Yes,The Democratic party,I have already voted,Right direction,Moderately familiar,COVID-19/coronavirus,Easy,Moderate,"Some college, but no degree",65+,Female,Manhattan,Vote early in-person,Not Ranked,2,Not Ranked,4,1,3,Not Ranked,Not Ranked,No change,White,4,1,1,3,1,1.167536442,2,,2,,4,1,3,,
992,Yes,The Democratic party,I have already voted,Right direction,Very familiar,COVID-19/coronavirus,Very easy,Very conservative,High school graduate,18-34,Male,Manhattan,Vote early in-person,1,2,4,5,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Much less likely,Black,1,2,1,3,3,1.507697763,1,1,2,4,5,,,,
789,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Transportation,Hard,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),65+,Female,Staten Island,Vote by absentee ballot,Not Ranked,1,Not Ranked,3,Not Ranked,2,Not Ranked,Not Ranked,No change,White,4,1,2,5,1,0.519242993,2,,1,,3,,2,,
293,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Homelessness,Very easy,Moderate,Graduate or professional degree,65+,Male,Brooklyn,Vote early in-person,Not Ranked,5,2,4,1,Not Ranked,3,Not Ranked,Much more likely,White,4,2,3,2,1,0.780440783,2,,5,2,4,1,,3,
290,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Easy,Moderate,Four-year college graduate (bachelors degree),55-64,Male,Brooklyn,Vote early in-person,Not Ranked,5,Not Ranked,1,4,2,3,Not Ranked,No change,White,3,2,2,2,1,0.797693884,2,,5,,1,4,2,3,
875,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Police reform,Easy,Moderate,High school graduate,18-34,Male,Bronx,Vote early in-person,Not Ranked,Not Ranked,1,2,3,Not Ranked,5,Not Ranked,Much more likely,Black,1,2,1,1,3,1.326739167,1,,,1,2,3,,5,
663,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Housing,Very easy,Moderate,Graduate or professional degree,65+,Female,Manhattan,Vote by absentee ballot,Not Ranked,Not Ranked,1,3,2,Not Ranked,5,Not Ranked,Much more likely,Black,4,1,3,3,3,0.922374229,2,,,1,3,2,,5,
927,Yes,The Democratic party,I have already voted,Wrong track,Not familiar at all,Crime,Easy,Moderate,"Some college, but no degree",65+,Female,Bronx,Vote by absentee ballot,Not Ranked,Not Ranked,Not Ranked,3,Not Ranked,1,2,Not Ranked,No change,Black,4,1,1,1,3,1.189190989,2,,,,3,,1,2,
986,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Jobs,Very easy,Very conservative,Graduate or professional degree,65+,Male,Manhattan,Vote by absentee ballot,3,4,2,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Much more likely,Other,4,2,3,3,5,0.530826998,2,3,4,2,1,,,,
983,Yes,The Democratic party,I have already voted,Right direction,Moderately familiar,Homelessness,Hard,Somewhat conservative,High school graduate,18-34,Female,Manhattan,Vote early in-person,Not Ranked,3,5,Not Ranked,2,4,Not Ranked,Not Ranked,No change,White,1,1,1,3,1,1.361878169,1,,3,5,,2,4,,
601,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Very easy,Moderate,"Some college, but no degree",35-54,Female,Manhattan,Vote early in-person,Not Ranked,Not Ranked,Not Ranked,3,2,Not Ranked,1,5,No change,White,2,1,1,3,1,1.032321198,1,,,,3,2,,1,5
819,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Crime,Very easy,Somewhat conservative,Graduate or professional degree,65+,Female,Staten Island,Vote early in-person,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,No change,Black,4,1,3,5,3,0.576224343,2,,,,,,,,1
969,Yes,The Democratic party,I have already voted,Right direction,Moderately familiar,Housing,Very easy,Somewhat liberal or progressive,High school graduate,35-54,Male,Bronx,Vote by absentee ballot,5,4,1,Not Ranked,3,Not Ranked,2,Not Ranked,Much more likely,White,2,2,1,1,1,0.868864859,1,5,4,1,,3,,2,
823,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Easy,Somewhat conservative,Four-year college graduate (bachelors degree),65+,Female,Staten Island,Vote early in-person,Not Ranked,Not Ranked,Not Ranked,1,2,Not Ranked,Not Ranked,Not Ranked,No change,White,4,1,2,5,1,0.519242993,2,,,,1,2,,,
961,Yes,The Democratic party,I have already voted,Right direction,Very familiar,COVID-19/coronavirus,Easy,Moderate,"Some college, but no degree",55-64,Female,Bronx,Vote by absentee ballot,Not Ranked,4,2,Not Ranked,1,Not Ranked,5,Not Ranked,No change,Black,3,1,1,1,3,1.16535694,2,,4,2,,1,,5,
452,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Housing,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),55-64,Male,Brooklyn,Vote by absentee ballot,3,1,2,Not Ranked,Not Ranked,4,5,Not Ranked,Somewhat more likely,Other,3,2,2,2,5,0.555553493,2,3,1,2,,,4,5,
782,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Crime,Easy,Moderate,"Some college, but no degree",55-64,Male,Queens,Vote by absentee ballot,Not Ranked,3,Not Ranked,4,2,1,Not Ranked,Not Ranked,No change,Black,3,2,1,4,3,1.479282717,2,,3,,4,2,1,,
610,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Police reform,Easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Male,Manhattan,Vote early in-person,Not Ranked,1,5,2,3,4,Not Ranked,Not Ranked,Much more likely,Hispanic,4,2,1,3,2,1.122000825,2,,1,5,2,3,4,,
725,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Education/Schools,Very easy,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Queens,Vote early in-person,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Much more likely,White,4,1,3,4,1,0.93066762,2,,,,1,,,,
585,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Jobs,Very easy,Somewhat liberal or progressive,Graduate or professional degree,18-34,Male,Manhattan,Vote by absentee ballot,4,3,2,1,Not Ranked,Not Ranked,5,Not Ranked,Much more likely,Black,1,2,3,3,3,1.029060957,1,4,3,2,1,,,5,
263,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Crime,Easy,Moderate,"Some college, but no degree",65+,Male,Brooklyn,Vote by absentee ballot,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,3,Not Ranked,Somewhat less likely,White,4,2,1,2,1,1.143439381,2,,,,,1,,3,
886,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Homelessness,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Female,Bronx,Vote by absentee ballot,Not Ranked,1,Not Ranked,Not Ranked,2,Not Ranked,Not Ranked,Not Ranked,Much more likely,Black,3,1,1,1,3,1.16535694,2,,1,,,2,,,
485,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Something else (please specify),Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Brooklyn,Vote by absentee ballot,Not Ranked,Not Ranked,1,2,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,White,3,1,2,2,1,0.834007843,2,,,1,2,,,,
608,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Police reform,Very easy,Somewhat liberal or progressive,Associates or other two-year degree,35-54,Male,Manhattan,Vote early in-person,3,Not Ranked,1,2,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,Black,2,2,1,3,3,1.142854329,1,3,,1,2,,,,
690,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,COVID-19/coronavirus,Very Hard,Very conservative,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Vote by absentee ballot,1,2,4,5,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Much more likely,Hispanic,2,1,2,3,2,0.738392384,1,1,2,4,5,,,,
484,Yes,The Democratic party,I have already voted,Right direction,Not sure,Healthcare,Not sure,Moderate,High school graduate,55-64,Female,Brooklyn,Vote by absentee ballot,5,4,2,1,Not Ranked,3,Not Ranked,Not Ranked,Not sure,White,3,1,1,2,1,1.171532592,2,5,4,2,1,,3,,
252,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Very easy,Very conservative,Graduate or professional degree,65+,Female,Brooklyn,Vote early in-person,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,Black,4,1,3,2,3,0.944460357,2,,,,,1,,,
265,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Easy,Very conservative,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Vote early in-person,Not Ranked,Not Ranked,Not Ranked,Not Ranked,2,Not Ranked,Not Ranked,Not Ranked,No change,White,2,1,2,3,1,0.734903989,1,,,,,2,,,
631,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Education/Schools,Easy,Somewhat conservative,Associates or other two-year degree,55-64,Female,Manhattan,Vote by absentee ballot,4,5,Not Ranked,3,1,Not Ranked,2,Not Ranked,Much more likely,Black,3,1,1,3,3,1.32430405,2,4,5,,3,1,,2,
467,Yes,The Democratic party,I have already voted,Right direction,Very familiar,COVID-19/coronavirus,Not sure,Very conservative,First to eleventh grade,35-54,Male,Brooklyn,Vote by absentee ballot,1,2,4,5,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Much more likely,White,2,2,1,2,1,1.011014876,1,1,2,4,5,,,,
770,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Jobs,Very easy,Moderate,Associates or other two-year degree,35-54,Male,Queens,Vote by absentee ballot,Not Ranked,4,Not Ranked,5,1,Not Ranked,2,Not Ranked,Much more likely,Hispanic,2,2,1,4,2,1.158603738,1,,4,,5,1,,2,
703,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Jobs,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Vote by absentee ballot,Not Ranked,Not Ranked,5,1,Not Ranked,2,4,Not Ranked,No change,Other,2,1,2,3,5,0.511823503,1,,,5,1,,2,4,
979,Yes,The Democratic party,I have already voted,Wrong track,Not too familiar,Homelessness,Easy,Somewhat liberal or progressive,Not sure,18-34,Male,Manhattan,Vote early in-person,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Somewhat more likely,Other,1,2,4,3,5,0.46684674,1,1,,,,,,,
292,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Easy,Somewhat liberal or progressive,Graduate or professional degree,35-54,Female,Brooklyn,Vote by absentee ballot,Not Ranked,Not Ranked,3,1,Not Ranked,Not Ranked,2,Not Ranked,Much more likely,Black,2,1,3,2,3,0.835080099,1,,,3,1,,,2,
299,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Male,Brooklyn,Vote by absentee ballot,4,Not Ranked,2,3,1,Not Ranked,Not Ranked,Not Ranked,Much more likely,Black,3,2,1,2,3,1.296971425,2,4,,2,3,1,,,
432,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Very easy,Not sure,"Some college, but no degree",65+,Male,Brooklyn,Vote by absentee ballot,2,1,Not Ranked,4,5,Not Ranked,Not Ranked,Not Ranked,Much less likely,Hispanic,4,2,1,2,2,1.148866985,2,2,1,,4,5,,,
258,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Crime,Easy,Very conservative,Graduate or professional degree,65+,Female,Manhattan,Vote early in-person,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,White,4,1,3,3,1,0.796887942,2,,,,,1,,,
367,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Very Hard,Somewhat liberal or progressive,Graduate or professional degree,35-54,Female,Brooklyn,Vote by absentee ballot,Not Ranked,Not Ranked,4,3,1,Not Ranked,5,Not Ranked,No change,Black,2,1,3,2,3,0.835080099,1,,,4,3,1,,5,
851,Yes,The Democratic party,I have already voted,Right direction,Very familiar,COVID-19/coronavirus,Very easy,Moderate,Four-year college graduate (bachelors degree),65+,Female,Staten Island,Vote early in-person,Not Ranked,5,3,2,Not Ranked,4,1,Not Ranked,Much more likely,AAPI,4,1,2,5,4,0.756401348,2,,5,3,2,,4,1,
630,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Homelessness,Easy,Very liberal or progressive,Graduate or professional degree,65+,Female,Manhattan,Vote early in-person,Not Ranked,2,3,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Somewhat more likely,White,4,1,3,3,1,0.796887942,2,,2,3,1,,,,
856,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Crime,Easy,Not sure,Not sure,35-54,Other,Staten Island,Vote early in-person,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,Other,2,3,4,5,5,0.278955018,1,,,,,,,,
425,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Police reform,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Male,Brooklyn,Vote early in-person,5,4,1,3,Not Ranked,Not Ranked,2,Not Ranked,Much more likely,Hispanic,1,2,2,2,2,0.954010867,1,5,4,1,3,,,2,
894,Yes,The Democratic party,I have already voted,Wrong track,Not familiar at all,Jobs,Very easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Female,Bronx,Vote by absentee ballot,5,3,2,Not Ranked,4,Not Ranked,1,Not Ranked,Much more likely,Hispanic,4,1,1,1,2,1.03228189,2,5,3,2,,4,,1,
898,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Jobs,Very easy,Very liberal or progressive,High school graduate,55-64,Male,Bronx,Vote early in-person,Not Ranked,5,1,4,2,3,Not Ranked,Not Ranked,No change,Black,3,2,1,1,3,1.114615542,2,,5,1,4,2,3,,
475,Yes,The Democratic party,I have already voted,Not sure,Not sure,COVID-19/coronavirus,Not sure,Not sure,High school graduate,65+,Female,Brooklyn,Vote by absentee ballot,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not sure,Hispanic,4,1,1,2,2,1.201167635,2,1,,,,,,,
771,Yes,The Democratic party,I have already voted,Not sure,Moderately familiar,Homelessness,Very easy,Very liberal or progressive,"Some college, but no degree",55-64,Female,Queens,Vote by absentee ballot,Not Ranked,4,2,Not Ranked,1,5,3,Not Ranked,Much more likely,White,3,1,1,4,1,1.336211333,2,,4,2,,1,5,3,
973,Yes,The Democratic party,I have already voted,Right direction,Not too familiar,Homelessness,Very easy,Somewhat liberal or progressive,High school graduate,55-64,Male,Bronx,Vote early in-person,1,5,4,2,Not Ranked,3,Not Ranked,Not Ranked,No change,White,3,2,1,1,1,0.962975393,2,1,5,4,2,,3,,
678,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Police reform,Easy,Somewhat conservative,"Some college, but no degree",35-54,Female,Manhattan,Vote by absentee ballot,Not Ranked,2,3,1,5,Not Ranked,Not Ranked,Not Ranked,Somewhat less likely,White,2,1,1,3,1,1.032321198,1,,2,3,1,5,,,
890,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Easy,Very conservative,"Some college, but no degree",55-64,Female,Bronx,Vote by absentee ballot,Not Ranked,Not Ranked,2,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Much less likely,Black,3,1,1,1,3,1.16535694,2,,,2,,1,,,
778,Yes,The Democratic party,I have already voted,Wrong track,Not too familiar,Housing,Easy,Somewhat liberal or progressive,High school graduate,55-64,Male,Queens,Vote early in-person,Not Ranked,2,1,Not Ranked,3,4,5,Not Ranked,No change,Hispanic,3,2,1,4,2,1.28409715,2,,2,1,,3,4,5,
473,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Male,Brooklyn,Vote early in-person,3,2,1,4,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,Black,2,2,2,2,3,0.83307329,1,3,2,1,4,,,,
