PersonID,registered,party_reg,vote_intent,right_track,rcv_familiarity,most_important_issue,rcv_difficulty,ideo_self_id,education,age_cat,gender,borough,method_combined,impact_of_rcv_exp,race,age,other,weight,1,2,3,4,5
601,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Very easy,Moderate,"Some college, but no degree",35-54,Female,Manhattan,Vote early in-person,No change,White,1,5.0,1.032321198,cAndrewYang,cEricAdams,cKathrynGarcia,,
819,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Crime,Very easy,Somewhat conservative,Graduate or professional degree,65+,Female,Staten Island,Vote early in-person,No change,Black,2,1.0,0.576224343,,,,,
969,Yes,The Democratic party,I have already voted,Right direction,Moderately familiar,Housing,Very easy,Somewhat liberal or progressive,High school graduate,35-54,Male,Bronx,Vote by absentee ballot,Much more likely,White,1,,0.868864859,cMayaWiley,cAndrewYang,cEricAdams,cScottStringer,cDianneMorales
823,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Easy,Somewhat conservative,Four-year college graduate (bachelors degree),65+,Female,Staten Island,Vote early in-person,No change,White,2,,0.519242993,cKathrynGarcia,cEricAdams,,,
961,Yes,The Democratic party,I have already voted,Right direction,Very familiar,COVID-19/coronavirus,Easy,Moderate,"Some college, but no degree",55-64,Female,Bronx,Vote by absentee ballot,No change,Black,2,,1.16535694,cEricAdams,cMayaWiley,,cScottStringer,cAndrewYang
452,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Housing,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),55-64,Male,Brooklyn,Vote by absentee ballot,Somewhat more likely,Other,2,,0.555553493,cScottStringer,cMayaWiley,cDianneMorales,cShaunDonovan,cAndrewYang
782,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Crime,Easy,Moderate,"Some college, but no degree",55-64,Male,Queens,Vote by absentee ballot,No change,Black,2,,1.479282717,cShaunDonovan,cEricAdams,cScottStringer,cKathrynGarcia,
610,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Police reform,Easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Male,Manhattan,Vote early in-person,Much more likely,Hispanic,2,,1.122000825,cScottStringer,cKathrynGarcia,cEricAdams,cShaunDonovan,cMayaWiley
725,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Education/Schools,Very easy,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Queens,Vote early in-person,Much more likely,White,2,,0.93066762,cKathrynGarcia,,,,
585,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Jobs,Very easy,Somewhat liberal or progressive,Graduate or professional degree,18-34,Male,Manhattan,Vote by absentee ballot,Much more likely,Black,1,,1.029060957,cKathrynGarcia,cMayaWiley,cScottStringer,cDianneMorales,cAndrewYang
263,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Crime,Easy,Moderate,"Some college, but no degree",65+,Male,Brooklyn,Vote by absentee ballot,Somewhat less likely,White,2,,1.143439381,cEricAdams,,cAndrewYang,,
886,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Homelessness,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Female,Bronx,Vote by absentee ballot,Much more likely,Black,2,,1.16535694,cScottStringer,cEricAdams,,,
485,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Something else (please specify),Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Brooklyn,Vote by absentee ballot,No change,White,2,,0.834007843,cMayaWiley,cKathrynGarcia,,,
608,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Police reform,Very easy,Somewhat liberal or progressive,Associates or other two-year degree,35-54,Male,Manhattan,Vote early in-person,No change,Black,1,,1.142854329,cMayaWiley,cKathrynGarcia,cDianneMorales,,
690,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,COVID-19/coronavirus,Very Hard,Very conservative,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Vote by absentee ballot,Much more likely,Hispanic,1,,0.738392384,cDianneMorales,cScottStringer,,cMayaWiley,cKathrynGarcia
484,Yes,The Democratic party,I have already voted,Right direction,Not sure,Healthcare,Not sure,Moderate,High school graduate,55-64,Female,Brooklyn,Vote by absentee ballot,Not sure,White,2,,1.171532592,cKathrynGarcia,cMayaWiley,cShaunDonovan,cScottStringer,cDianneMorales
252,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Very easy,Very conservative,Graduate or professional degree,65+,Female,Brooklyn,Vote early in-person,No change,Black,2,,0.944460357,cEricAdams,,,,
265,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Easy,Very conservative,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Vote early in-person,No change,White,1,,0.734903989,,cEricAdams,,,
631,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Education/Schools,Easy,Somewhat conservative,Associates or other two-year degree,55-64,Female,Manhattan,Vote by absentee ballot,Much more likely,Black,2,,1.32430405,cEricAdams,cAndrewYang,cKathrynGarcia,cDianneMorales,cScottStringer
467,Yes,The Democratic party,I have already voted,Right direction,Very familiar,COVID-19/coronavirus,Not sure,Very conservative,First to eleventh grade,35-54,Male,Brooklyn,Vote by absentee ballot,Much more likely,White,1,,1.011014876,cDianneMorales,cScottStringer,,cMayaWiley,cKathrynGarcia
770,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Jobs,Very easy,Moderate,Associates or other two-year degree,35-54,Male,Queens,Vote by absentee ballot,Much more likely,Hispanic,1,,1.158603738,cEricAdams,cAndrewYang,,cScottStringer,cKathrynGarcia
703,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Jobs,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Vote by absentee ballot,No change,Other,1,,0.511823503,cKathrynGarcia,cShaunDonovan,,cAndrewYang,cMayaWiley
979,Yes,The Democratic party,I have already voted,Wrong track,Not too familiar,Homelessness,Easy,Somewhat liberal or progressive,Not sure,18-34,Male,Manhattan,Vote early in-person,Somewhat more likely,Other,1,,0.46684674,cDianneMorales,,,,
292,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Easy,Somewhat liberal or progressive,Graduate or professional degree,35-54,Female,Brooklyn,Vote by absentee ballot,Much more likely,Black,1,,0.835080099,cKathrynGarcia,cAndrewYang,cMayaWiley,,
299,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Male,Brooklyn,Vote by absentee ballot,Much more likely,Black,2,,1.296971425,cEricAdams,cMayaWiley,cKathrynGarcia,cDianneMorales,
432,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Very easy,Not sure,"Some college, but no degree",65+,Male,Brooklyn,Vote by absentee ballot,Much less likely,Hispanic,2,,1.148866985,cScottStringer,cDianneMorales,,cKathrynGarcia,cEricAdams
258,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Crime,Easy,Very conservative,Graduate or professional degree,65+,Female,Manhattan,Vote early in-person,No change,White,2,,0.796887942,cEricAdams,,,,
367,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Very Hard,Somewhat liberal or progressive,Graduate or professional degree,35-54,Female,Brooklyn,Vote by absentee ballot,No change,Black,1,,0.835080099,cEricAdams,,cKathrynGarcia,cMayaWiley,cAndrewYang
851,Yes,The Democratic party,I have already voted,Right direction,Very familiar,COVID-19/coronavirus,Very easy,Moderate,Four-year college graduate (bachelors degree),65+,Female,Staten Island,Vote early in-person,Much more likely,AAPI,2,,0.756401348,cAndrewYang,cKathrynGarcia,cMayaWiley,cShaunDonovan,cScottStringer
630,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Homelessness,Easy,Very liberal or progressive,Graduate or professional degree,65+,Female,Manhattan,Vote early in-person,Somewhat more likely,White,2,,0.796887942,cKathrynGarcia,cScottStringer,cMayaWiley,,
856,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Crime,Easy,Not sure,Not sure,35-54,Other,Staten Island,Vote early in-person,No change,Other,1,,0.278955018,,,,,
425,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Police reform,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Male,Brooklyn,Vote early in-person,Much more likely,Hispanic,1,,0.954010867,cMayaWiley,cAndrewYang,cKathrynGarcia,cScottStringer,cDianneMorales
894,Yes,The Democratic party,I have already voted,Wrong track,Not familiar at all,Jobs,Very easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Female,Bronx,Vote by absentee ballot,Much more likely,Hispanic,2,,1.03228189,cAndrewYang,cMayaWiley,cScottStringer,cEricAdams,cDianneMorales
898,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Jobs,Very easy,Very liberal or progressive,High school graduate,55-64,Male,Bronx,Vote early in-person,No change,Black,2,,1.114615542,cMayaWiley,cEricAdams,cShaunDonovan,cKathrynGarcia,cScottStringer
475,Yes,The Democratic party,I have already voted,Not sure,Not sure,COVID-19/coronavirus,Not sure,Not sure,High school graduate,65+,Female,Brooklyn,Vote by absentee ballot,Not sure,Hispanic,2,,1.201167635,cDianneMorales,,,,
771,Yes,The Democratic party,I have already voted,Not sure,Moderately familiar,Homelessness,Very easy,Very liberal or progressive,"Some college, but no degree",55-64,Female,Queens,Vote by absentee ballot,Much more likely,White,2,,1.336211333,cEricAdams,cMayaWiley,cAndrewYang,cScottStringer,cShaunDonovan
973,Yes,The Democratic party,I have already voted,Right direction,Not too familiar,Homelessness,Very easy,Somewhat liberal or progressive,High school graduate,55-64,Male,Bronx,Vote early in-person,No change,White,2,,0.962975393,cDianneMorales,cKathrynGarcia,cShaunDonovan,cMayaWiley,cScottStringer
678,Yes,The Democratic party,I have already voted,Wrong track,Moderately familiar,Police reform,Easy,Somewhat conservative,"Some college, but no degree",35-54,Female,Manhattan,Vote by absentee ballot,Somewhat less likely,White,1,,1.032321198,cKathrynGarcia,cScottStringer,cMayaWiley,,cEricAdams
890,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Easy,Very conservative,"Some college, but no degree",55-64,Female,Bronx,Vote by absentee ballot,Much less likely,Black,2,,1.16535694,cEricAdams,cMayaWiley,,,
778,Yes,The Democratic party,I have already voted,Wrong track,Not too familiar,Housing,Easy,Somewhat liberal or progressive,High school graduate,55-64,Male,Queens,Vote early in-person,No change,Hispanic,2,,1.28409715,cMayaWiley,cScottStringer,cEricAdams,cShaunDonovan,cAndrewYang
473,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Male,Brooklyn,Vote early in-person,No change,Black,1,,0.83307329,cMayaWiley,cScottStringer,cDianneMorales,cKathrynGarcia,
649,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Housing,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Manhattan,Vote early in-person,Much more likely,Hispanic,2,,0.818370876,cKathrynGarcia,cMayaWiley,,,
971,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Very easy,Moderate,"Some college, but no degree",35-54,Female,Bronx,Vote early in-person,Somewhat more likely,White,1,,0.908418783,cAndrewYang,,cDianneMorales,cMayaWiley,cScottStringer
388,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Crime,Easy,Somewhat conservative,Four-year college graduate (bachelors degree),55-64,Female,Brooklyn,Vote by absentee ballot,No change,Other,2,,0.580844331,cMayaWiley,cAndrewYang,cScottStringer,cShaunDonovan,cEricAdams
269,Yes,The Democratic party,I have already voted,Right direction,Moderately familiar,Healthcare,Easy,Somewhat conservative,"Some college, but no degree",65+,Female,Queens,Vote early in-person,No change,White,2,,1.36353972,,cShaunDonovan,cMayaWiley,,cEricAdams
446,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Easy,Somewhat liberal or progressive,Associates or other two-year degree,65+,Male,Brooklyn,Vote early in-person,Much less likely,Hispanic,2,,1.148866985,cShaunDonovan,cAndrewYang,cKathrynGarcia,,
400,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Crime,Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Brooklyn,Vote early in-person,No change,White,2,,0.834007843,cKathrynGarcia,cAndrewYang,cShaunDonovan,,cDianneMorales
394,Yes,The Democratic party,I have already voted,Wrong track,Very familiar,Police reform,Easy,Very liberal or progressive,"Some college, but no degree",65+,Female,Queens,Vote by absentee ballot,Much more likely,White,2,,1.36353972,cScottStringer,cMayaWiley,cKathrynGarcia,cDianneMorales,cAndrewYang
584,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Transportation,Hard,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Manhattan,Vote early in-person,Much more likely,White,2,,0.796887942,cKathrynGarcia,cScottStringer,cEricAdams,,cShaunDonovan
931,Yes,The Democratic party,I have already voted,Right direction,Very familiar,Crime,Easy,Very liberal or progressive,Associates or other two-year degree,55-64,Female,Bronx,Vote by absentee ballot,Much more likely,Hispanic,2,,1.011592651,cMayaWiley,cEricAdams,,cDianneMorales,cAndrewYang
699,Yes,The Democratic party,I have already voted,Right direction,Moderately familiar,COVID-19/coronavirus,Very easy,Very liberal or progressive,"Some college, but no degree",65+,Male,Manhattan,Vote by absentee ballot,No change,White,2,,1.116700144,cDianneMorales,cMayaWiley,cScottStringer,,
441,Yes,The Democratic party,I have already voted,Not sure,Moderately familiar,Homelessness,Easy,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Brooklyn,Vote early in-person,Much less likely,White,2,,0.815969318,cKathrynGarcia,cMayaWiley,,cShaunDonovan,cEricAdams
413,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Police reform,Hard,Very liberal or progressive,Graduate or professional degree,18-34,Female,Brooklyn,Vote early in-person,Somewhat more likely,AAPI,1,,1.38651091,cMayaWiley,cDianneMorales,,,
880,Yes,The Democratic party,I have already voted,Right direction,Moderately familiar,Housing,Very easy,Somewhat liberal or progressive,Associates or other two-year degree,35-54,Male,Bronx,Vote early in-person,Much more likely,Hispanic,1,,0.872989131,cKathrynGarcia,cShaunDonovan,cScottStringer,cEricAdams,cDianneMorales
528,Yes,The Democratic party,I have already voted,Right direction,Moderately familiar,Homelessness,Easy,Moderate,High school graduate,35-54,Male,Manhattan,Vote early in-person,Much more likely,Black,1,,1.142854329,cEricAdams,cAndrewYang,cMayaWiley,cScottStringer,cKathrynGarcia
741,Yes,The Democratic party,I have already voted,Not sure,Very familiar,Police reform,Easy,Very liberal or progressive,"Some college, but no degree",55-64,Male,Queens,Vote by absentee ballot,Somewhat less likely,Black,2,,1.479282717,cEricAdams,cShaunDonovan,,,
