PersonID,age,age_cat,borough,candidate_AndrewYang,candidate_DianneMorales,candidate_EricAdams,candidate_KathrynGarcia,candidate_MayaWiley,candidate_RayMcGuire,candidate_ScottStringer,candidate_ShaunDonovan,candidate_overvote,education,gender,ideo_self_id,impact_of_rcv_exp,method,most_important_issue,other,party_reg,race,rank_limit,rcv_difficulty,rcv_familiarity,registered,right_track,vote_intent,weight
608,1,35-54,Manhattan,,3,,2,1,4,,,,Associates or other two-year degree,Male,Somewhat liberal or progressive,No change,Vote early in-person,Police reform,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Wrong track,I have already voted,1.142854329
690,1,35-54,Manhattan,,1,,5,4,3,2,,,Four-year college graduate (bachelors degree),Female,Very conservative,Much more likely,Vote by absentee ballot,COVID-19/coronavirus,,The Democratic party,Hispanic,5,Very Hard,Very familiar,Yes,Wrong track,I have already voted,0.738392384
484,2,55-64,Brooklyn,,5,,1,2,,4,3,,High school graduate,Female,Moderate,Not sure,Vote by absentee ballot,Healthcare,,The Democratic party,White,5,Not sure,Not sure,Yes,Right direction,I have already voted,1.171532592
252,2,65+,Brooklyn,,,1,,,,,,,Graduate or professional degree,Female,Very conservative,No change,Vote early in-person,Crime,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Right direction,I have already voted,0.944460357
265,1,35-54,Manhattan,,,2,,,1,,,,Four-year college graduate (bachelors degree),Female,Very conservative,No change,Vote early in-person,Crime,,The Democratic party,White,5,Easy,Very familiar,Yes,Wrong track,I have already voted,0.734903989
631,2,55-64,Manhattan,2,4,1,3,,,5,,,Associates or other two-year degree,Female,Somewhat conservative,Much more likely,Vote by absentee ballot,Education/Schools,,The Democratic party,Black,5,Easy,Very familiar,Yes,Right direction,I have already voted,1.32430405
467,1,35-54,Brooklyn,,1,,5,4,3,2,,,First to eleventh grade,Male,Very conservative,Much more likely,Vote by absentee ballot,COVID-19/coronavirus,,The Democratic party,White,5,Not sure,Very familiar,Yes,Right direction,I have already voted,1.011014876
770,1,35-54,Queens,2,,1,5,,3,4,,,Associates or other two-year degree,Male,Moderate,Much more likely,Vote by absentee ballot,Jobs,,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Wrong track,I have already voted,1.158603738
703,1,35-54,Manhattan,4,,,1,5,3,,2,,Four-year college graduate (bachelors degree),Female,Very liberal or progressive,No change,Vote by absentee ballot,Jobs,,The Democratic party,Other,5,Very easy,Moderately familiar,Yes,Wrong track,I have already voted,0.511823503
979,1,18-34,Manhattan,,1,,,,,,,,Not sure,Male,Somewhat liberal or progressive,Somewhat more likely,Vote early in-person,Homelessness,,The Democratic party,Other,5,Easy,Not too familiar,Yes,Wrong track,I have already voted,0.46684674
292,1,35-54,Brooklyn,2,,,1,3,,,,,Graduate or professional degree,Female,Somewhat liberal or progressive,Much more likely,Vote by absentee ballot,Crime,,The Democratic party,Black,5,Easy,Very familiar,Yes,Wrong track,I have already voted,0.835080099
299,2,55-64,Brooklyn,,4,1,3,2,,,,,"Some college, but no degree",Male,Somewhat liberal or progressive,Much more likely,Vote by absentee ballot,Crime,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Wrong track,I have already voted,1.296971425
432,2,65+,Brooklyn,,2,5,4,,3,1,,,"Some college, but no degree",Male,Not sure,Much less likely,Vote by absentee ballot,Crime,,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Right direction,I have already voted,1.148866985
258,2,65+,Manhattan,,,1,,,,,,,Graduate or professional degree,Female,Very conservative,No change,Vote early in-person,Crime,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Wrong track,I have already voted,0.796887942
367,1,35-54,Brooklyn,5,,1,3,4,2,,,,Graduate or professional degree,Female,Somewhat liberal or progressive,No change,Vote by absentee ballot,Crime,,The Democratic party,Black,5,Very Hard,Very familiar,Yes,Wrong track,I have already voted,0.835080099
851,2,65+,Staten Island,1,,,2,3,,5,4,,Four-year college graduate (bachelors degree),Female,Moderate,Much more likely,Vote early in-person,COVID-19/coronavirus,,The Democratic party,AAPI,5,Very easy,Very familiar,Yes,Right direction,I have already voted,0.756401348
630,2,65+,Manhattan,,,,1,3,,2,,,Graduate or professional degree,Female,Very liberal or progressive,Somewhat more likely,Vote early in-person,Homelessness,,The Democratic party,White,5,Easy,Very familiar,Yes,Right direction,I have already voted,0.796887942
856,1,35-54,Staten Island,,,,,,1,,,,Not sure,Other,Not sure,No change,Vote early in-person,Crime,,The Democratic party,Other,5,Easy,Moderately familiar,Yes,Wrong track,I have already voted,0.278955018
425,1,18-34,Brooklyn,2,5,,3,1,,4,,,Four-year college graduate (bachelors degree),Male,Very liberal or progressive,Much more likely,Vote early in-person,Police reform,,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Right direction,I have already voted,0.954010867
894,2,65+,Bronx,1,5,4,,2,,3,,,"Some college, but no degree",Female,Somewhat liberal or progressive,Much more likely,Vote by absentee ballot,Jobs,,The Democratic party,Hispanic,5,Very easy,Not familiar at all,Yes,Wrong track,I have already voted,1.03228189
898,2,55-64,Bronx,,,2,4,1,,5,3,,High school graduate,Male,Very liberal or progressive,No change,Vote early in-person,Jobs,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Right direction,I have already voted,1.114615542
475,2,65+,Brooklyn,,1,,,,,,,,High school graduate,Female,Not sure,Not sure,Vote by absentee ballot,COVID-19/coronavirus,,The Democratic party,Hispanic,5,Not sure,Not sure,Yes,Not sure,I have already voted,1.201167635
771,2,55-64,Queens,3,,1,,2,,4,5,,"Some college, but no degree",Female,Very liberal or progressive,Much more likely,Vote by absentee ballot,Homelessness,,The Democratic party,White,5,Very easy,Moderately familiar,Yes,Not sure,I have already voted,1.336211333
973,2,55-64,Bronx,,1,,2,4,,5,3,,High school graduate,Male,Somewhat liberal or progressive,No change,Vote early in-person,Homelessness,,The Democratic party,White,5,Very easy,Not too familiar,Yes,Right direction,I have already voted,0.962975393
678,1,35-54,Manhattan,,,5,1,3,4,2,,,"Some college, but no degree",Female,Somewhat conservative,Somewhat less likely,Vote by absentee ballot,Police reform,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Wrong track,I have already voted,1.032321198
890,2,55-64,Bronx,,,1,,2,,,,,"Some college, but no degree",Female,Very conservative,Much less likely,Vote by absentee ballot,Crime,,The Democratic party,Black,5,Easy,Very familiar,Yes,Right direction,I have already voted,1.16535694
778,2,55-64,Queens,5,,3,,1,,2,4,,High school graduate,Male,Somewhat liberal or progressive,No change,Vote early in-person,Housing,,The Democratic party,Hispanic,5,Easy,Not too familiar,Yes,Wrong track,I have already voted,1.28409715
473,1,35-54,Brooklyn,,3,,4,1,5,2,,,Four-year college graduate (bachelors degree),Male,Somewhat liberal or progressive,No change,Vote early in-person,Crime,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Right direction,I have already voted,0.83307329
649,2,55-64,Manhattan,,,,1,2,,,,,Four-year college graduate (bachelors degree),Female,Very liberal or progressive,Much more likely,Vote early in-person,Housing,,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Wrong track,I have already voted,0.818370876
971,1,35-54,Bronx,1,3,,,4,2,5,,,"Some college, but no degree",Female,Moderate,Somewhat more likely,Vote early in-person,Crime,,The Democratic party,White,5,Very easy,Very familiar,Yes,Right direction,I have already voted,0.908418783
388,2,55-64,Brooklyn,2,,5,,1,,3,4,,Four-year college graduate (bachelors degree),Female,Somewhat conservative,No change,Vote by absentee ballot,Crime,,The Democratic party,Other,5,Easy,Very familiar,Yes,Wrong track,I have already voted,0.580844331
269,2,65+,Queens,,,4,,2,3,,1,,"Some college, but no degree",Female,Somewhat conservative,No change,Vote early in-person,Healthcare,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Right direction,I have already voted,1.36353972
446,2,65+,Brooklyn,2,,,3,,,,1,,Associates or other two-year degree,Male,Somewhat liberal or progressive,Much less likely,Vote early in-person,Crime,,The Democratic party,Hispanic,5,Easy,Very familiar,Yes,Right direction,I have already voted,1.148866985
400,2,55-64,Brooklyn,2,5,,1,,4,,3,,Four-year college graduate (bachelors degree),Female,Somewhat liberal or progressive,No change,Vote early in-person,Crime,,The Democratic party,White,5,Very easy,Very familiar,Yes,Not sure,I have already voted,0.834007843
394,2,65+,Queens,5,4,,3,2,,1,,,"Some college, but no degree",Female,Very liberal or progressive,Much more likely,Vote by absentee ballot,Police reform,,The Democratic party,White,5,Easy,Very familiar,Yes,Wrong track,I have already voted,1.36353972
584,2,65+,Manhattan,,,3,1,,4,2,5,,Graduate or professional degree,Female,Somewhat liberal or progressive,Much more likely,Vote early in-person,Transportation,,The Democratic party,White,5,Hard,Very familiar,Yes,Right direction,I have already voted,0.796887942
931,2,55-64,Bronx,5,4,2,,1,3,,,,Associates or other two-year degree,Female,Very liberal or progressive,Much more likely,Vote by absentee ballot,Crime,,The Democratic party,Hispanic,5,Easy,Very familiar,Yes,Right direction,I have already voted,1.011592651
699,2,65+,Manhattan,,1,,,2,,3,,,"Some college, but no degree",Male,Very liberal or progressive,No change,Vote by absentee ballot,COVID-19/coronavirus,,The Democratic party,White,5,Very easy,Moderately familiar,Yes,Right direction,I have already voted,1.116700144
441,2,65+,Brooklyn,,,5,1,2,3,,4,,Graduate or professional degree,Female,Somewhat liberal or progressive,Much less likely,Vote early in-person,Homelessness,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Not sure,I have already voted,0.815969318
413,1,18-34,Brooklyn,,2,,,1,,,,,Graduate or professional degree,Female,Very liberal or progressive,Somewhat more likely,Vote early in-person,Police reform,,The Democratic party,AAPI,5,Hard,Very familiar,Yes,Not sure,I have already voted,1.38651091
880,1,35-54,Bronx,,5,4,1,,,3,2,,Associates or other two-year degree,Male,Somewhat liberal or progressive,Much more likely,Vote early in-person,Housing,,The Democratic party,Hispanic,5,Very easy,Moderately familiar,Yes,Right direction,I have already voted,0.872989131
528,1,35-54,Manhattan,2,,1,5,3,,4,,,High school graduate,Male,Moderate,Much more likely,Vote early in-person,Homelessness,,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Right direction,I have already voted,1.142854329
741,2,55-64,Queens,,,1,,,,,2,,"Some college, but no degree",Male,Very liberal or progressive,Somewhat less likely,Vote by absentee ballot,Police reform,,The Democratic party,Black,5,Easy,Very familiar,Yes,Not sure,I have already voted,1.479282717
296,1,35-54,Manhattan,1,5,4,,2,,,3,,Vocational or technical school,Female,Not sure,No change,Vote early in-person,Homelessness,,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Right direction,I have already voted,1.037221354
279,1,18-34,Brooklyn,4,,3,1,2,,,5,,"Some college, but no degree",Male,Somewhat liberal or progressive,Much more likely,Vote by absentee ballot,Education/Schools,,The Democratic party,White,5,Very easy,Very familiar,Yes,Wrong track,I have already voted,1.333770043
517,2,55-64,Brooklyn,,5,1,4,,3,,2,,High school graduate,Female,Moderate,No change,Vote early in-person,Crime,,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Right direction,I have already voted,1.356014333
963,2,65+,Queens,,,1,,,,,,,"Some college, but no degree",Female,Very liberal or progressive,No change,Vote by absentee ballot,Crime,,The Democratic party,Black,5,Very easy,Moderately familiar,Yes,Wrong track,I have already voted,1.578256906
797,2,65+,Staten Island,,,,3,4,1,2,5,,Graduate or professional degree,Female,Very liberal or progressive,No change,Vote by absentee ballot,Jobs,,The Democratic party,White,5,Easy,Not too familiar,Yes,Right direction,I have already voted,0.497830724
953,2,55-64,Bronx,,,1,,,3,,2,,"Some college, but no degree",Female,Not sure,No change,Vote early in-person,Education/Schools,,The Democratic party,Black,5,Very Hard,Not too familiar,Yes,Not sure,I have already voted,1.16535694
437,2,65+,Brooklyn,3,,,1,,,2,4,,Four-year college graduate (bachelors degree),Male,Somewhat liberal or progressive,No change,Vote early in-person,Something else (please specify),,The Democratic party,White,5,Easy,Very familiar,Yes,Right direction,I have already voted,0.814008434
707,1,35-54,Manhattan,1,3,,2,4,,,5,,Four-year college graduate (bachelors degree),Female,Very conservative,No change,Vote early in-person,COVID-19/coronavirus,,The Democratic party,White,5,Very Hard,Moderately familiar,Yes,Right direction,I have already voted,0.734903989
787,2,65+,Staten Island,3,,2,1,,,,,,Associates or other two-year degree,Female,Somewhat liberal or progressive,No change,Vote early in-person,Homelessness,,The Democratic party,White,5,Easy,Very familiar,Yes,Not sure,I have already voted,0.729381738
751,2,55-64,Queens,2,5,3,,,4,,1,,Associates or other two-year degree,Female,Moderate,No change,Vote by absentee ballot,Crime,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Wrong track,I have already voted,1.336211333
282,2,65+,Bronx,4,,,,,3,2,1,,Associates or other two-year degree,Female,Somewhat liberal or progressive,No change,Vote by absentee ballot,Crime,,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Wrong track,I have already voted,1.189190989
854,1,35-54,Staten Island,2,,3,,1,,,,,"Some college, but no degree",Female,Very liberal or progressive,No change,Vote early in-person,Housing,,The Democratic party,Hispanic,5,Not sure,Not familiar at all,Yes,Not sure,I have already voted,0.647971478
284,1,35-54,Manhattan,,5,2,1,,,3,4,,Four-year college graduate (bachelors degree),Female,Moderate,No change,Vote early in-person,Crime,,The Democratic party,Hispanic,5,Easy,Moderately familiar,Yes,Right direction,I have already voted,0.738392384
677,2,55-64,Manhattan,,,,,3,1,2,,,Four-year college graduate (bachelors degree),Female,Somewhat liberal or progressive,No change,Not sure,Police reform,,The Democratic party,White,5,Not sure,Not sure,Yes,Not sure,I have already voted,0.814504638
471,1,35-54,Brooklyn,,,3,2,5,,1,4,,First to eleventh grade,Male,Very conservative,Much less likely,Vote early in-person,Jobs,,The Democratic party,Other,5,Very Hard,Very familiar,Yes,Right direction,I have already voted,0.704120788
903,2,65+,Bronx,,,3,2,1,4,,5,,Graduate or professional degree,Female,Somewhat liberal or progressive,Much more likely,Vote early in-person,Homelessness,,The Democratic party,Black,5,Easy,Not familiar at all,Yes,Not sure,I have already voted,0.811667993
283,2,65+,Bronx,,,1,,2,3,,,,"Some college, but no degree",Female,Not sure,Much more likely,Vote early in-person,Crime,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Not sure,I have already voted,1.189190989
780,2,55-64,Queens,1,4,2,5,,,3,,,High school graduate,Female,Moderate,Much more likely,Vote by absentee ballot,Jobs,,The Democratic party,White,5,Very easy,Very familiar,Yes,Wrong track,I have already voted,1.336211333
547,2,65+,Manhattan,,2,,,1,3,,,,Four-year college graduate (bachelors degree),Female,Very liberal or progressive,No change,Plan to vote early in-person,Housing,3.0,The Democratic party,White,5,Easy,Moderately familiar,Yes,Wrong track,I will definitely vote,0.831163004
478,2,55-64,Brooklyn,,,1,,2,3,5,4,,"Some college, but no degree",Male,Very liberal or progressive,No change,Plan to vote in-person on June 22,Police reform,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Right direction,I will definitely vote,1.296971425
648,2,65+,Manhattan,1,,2,,3,,,,,Four-year college graduate (bachelors degree),Female,Somewhat liberal or progressive,No change,,Education/Schools,,The Democratic party,Other,5,Very easy,Very familiar,Yes,Wrong track,I will definitely vote,0.578863044
